id,vote_count,vote_average
5069,2761.0,7.2
5070,801.0,7.7
5071,390.0,6.0
5072,2252.0,7.8
5073,108.0,5.6
5074,237.0,7.2
5075,38.0,6.5
5076,43.0,6.6
5077,264.0,5.4
5078,57.0,6.9
5079,78.0,5.9
5080,413.0,5.9
5081,582.0,6.1
5082,127.0,6.1
5083,31.0,4.8
5084,113.0,6.6
5085,6.0,3.9
5086,13.0,5.8
5087,23.0,6.6
5088,193.0,6.7
5089,566.0,5.5
5090,153.0,6.4
5091,548.0,7.0
5092,576.0,6.5
5093,462.0,5.3
5094,1325.0,6.6
5095,515.0,5.6
5096,166.0,5.2
5097,5.0,6.8
5098,38.0,5.7
5099,147.0,8.1
5100,367.0,5.3
5101,7.0,5.3
5102,278.0,6.2
5103,66.0,6.4
5104,579.0,6.1
5105,408.0,6.7
5106,109.0,6.1
5107,483.0,5.4
5108,157.0,5.0
5109,18.0,6.4
5110,161.0,7.0
5111,2496.0,6.6
5112,254.0,5.0
5113,1.0,7.0
5114,411.0,7.3
5115,23.0,5.2
5116,21.0,6.9
5117,8260.0,8.1
5118,110.0,7.1
5119,1.0,8.0
5120,5.0,4.4
5121,1465.0,6.4
5122,3515.0,6.0
5123,878.0,7.2
5124,30.0,5.8
5125,287.0,6.9
5126,972.0,6.7
5127,4026.0,7.4
5128,2.0,4.3
5129,9.0,4.9
5130,149.0,5.2
5131,1391.0,6.4
5132,333.0,5.8
5133,2207.0,7.3
5134,1329.0,6.8
5135,4801.0,7.1
5136,278.0,6.3
5137,1485.0,6.7
5138,17.0,6.8
5139,1575.0,6.4
5140,2018.0,7.7
5141,144.0,6.4
5142,1800.0,7.3
5143,952.0,7.4
5144,2703.0,7.7
5145,238.0,7.8
5146,52.0,6.7
5147,82.0,6.6
5148,1093.0,6.5
5149,532.0,6.9
5150,3847.0,5.1
5151,3293.0,6.3
5152,1161.0,5.6
5153,183.0,7.1
5154,195.0,7.0
5155,16.0,7.4
5156,11322.0,7.9
5157,455.0,6.7
5158,9.0,4.5
5159,423.0,5.3
5160,110.0,6.6
5161,591.0,7.0
5162,350.0,6.4
5163,6683.0,6.9
5164,48.0,7.2
5165,734.0,6.3
5166,1412.0,5.8
5167,26.0,6.6
5168,273.0,5.9
5169,79.0,6.1
5170,1018.0,7.7
5171,684.0,6.3
5172,265.0,6.6
5173,964.0,6.6
5174,787.0,5.6
5175,22.0,5.6
5176,124.0,6.8
5177,7337.0,7.9
5178,7898.0,7.6
5179,15.0,4.4
5180,248.0,5.9
5181,5.0,6.2
5182,1229.0,6.2
5183,33.0,4.6
5184,85.0,5.0
5185,50.0,5.5
5186,183.0,7.4
5187,29.0,5.8
5188,110.0,6.3
5189,74.0,6.6
5190,2580.0,6.4
5191,47.0,4.8
5192,383.0,6.4
5193,1610.0,5.8
5194,243.0,6.0
5195,3133.0,7.8
5196,389.0,7.3
5197,3943.0,8.4
5198,1919.0,6.6
5199,106.0,6.3
5200,58.0,6.0
5201,623.0,6.4
5202,78.0,7.9
5203,96.0,6.9
5204,36.0,6.5
5205,34.0,5.2
5206,159.0,7.0
5207,213.0,7.2
5208,2124.0,6.9
5209,780.0,5.8
5210,145.0,5.5
5211,144.0,6.9
5212,298.0,7.7
5213,1773.0,6.4
5214,0.0,0.0
5215,185.0,6.3
5216,2085.0,7.7
5217,49.0,5.7
5218,96.0,7.1
5219,320.0,5.5
5220,388.0,6.1
5221,9.0,5.8
5222,156.0,7.2
5223,5699.0,8.0
5224,4.0,6.8
5225,20.0,7.5
5226,808.0,5.6
5227,45.0,5.0
5228,1439.0,7.2
5229,1026.0,5.5
5230,112.0,5.2
5231,987.0,7.6
5232,21.0,6.7
5233,13.0,5.3
5234,1656.0,6.5
5235,1854.0,7.3
5236,1633.0,6.0
5237,435.0,6.4
5238,846.0,8.4
5239,560.0,5.3
5240,878.0,6.4
5241,370.0,5.8
5242,257.0,6.7
5243,20.0,6.9
5244,595.0,6.2
5245,119.0,6.5
5246,226.0,6.8
5247,627.0,6.4
5248,180.0,6.8
5249,430.0,4.9
5250,3190.0,6.3
5251,307.0,5.7
5252,0.0,0.0
5253,28.0,4.4
5254,37.0,5.9
5255,470.0,6.5
5256,1192.0,7.9
5257,464.0,5.3
5258,67.0,6.0
5259,231.0,5.5
5260,128.0,7.4
5261,487.0,6.2
5262,52.0,5.9
5263,122.0,6.2
5264,38.0,5.8
5265,36.0,7.5
5266,1669.0,7.0
5267,45.0,6.4
5268,236.0,7.1
5269,2203.0,7.2
5270,4523.0,7.8
5271,4230.0,7.8
5272,1351.0,6.9
5273,25.0,6.7
5274,175.0,6.2
5275,266.0,5.2
5276,164.0,5.9
5277,53.0,6.7
5278,58.0,7.1
5279,19.0,6.4
5280,19.0,6.0
5281,45.0,5.7
5282,611.0,7.1
5283,112.0,7.3
5284,162.0,6.2
5285,2617.0,6.7
5286,26.0,6.4
5287,88.0,6.5
5288,39.0,6.1
5289,2043.0,9.0
5290,453.0,5.8
5291,3822.0,6.6
5292,7845.0,8.5
5293,3065.0,6.7
5294,17.0,6.9
5295,9527.0,7.3
5296,24.0,7.4
5297,830.0,5.9
5298,1096.0,7.0
5299,78.0,8.1
5300,175.0,7.6
5301,148.0,5.6
5302,282.0,5.1
5303,93.0,7.2
5304,492.0,5.8
5305,8.0,4.4
5306,1674.0,6.3
5307,2461.0,5.7
5308,6.0,7.2
5309,56.0,5.8
5310,1167.0,7.2
5311,76.0,6.6
5312,281.0,5.1
5313,5020.0,6.3
5314,602.0,5.9
5315,85.0,6.1
5316,46.0,5.9
5317,282.0,5.6
5318,107.0,6.6
5319,2336.0,8.1
5320,314.0,5.4
5321,3521.0,8.0
5322,5.0,6.4
5323,6028.0,7.9
5324,629.0,7.2
5325,104.0,6.0
5326,1178.0,8.0
5327,1262.0,7.1
5328,59.0,4.9
5329,41.0,6.7
5330,1425.0,6.0
5331,26.0,5.8
5332,24.0,5.7
5333,229.0,6.4
5334,57.0,6.3
5335,143.0,7.7
5336,76.0,6.3
5337,50.0,6.3
5338,1137.0,6.4
5339,93.0,5.6
5340,1253.0,5.8
5341,2060.0,7.2
5342,1142.0,5.7
5343,246.0,6.0
5344,2856.0,7.6
5345,18.0,8.0
5346,5790.0,7.7
5347,109.0,7.9
5348,785.0,5.9
5349,43.0,6.7
5350,2.0,6.5
5351,814.0,6.6
5352,110.0,6.7
5353,158.0,7.3
5354,1187.0,6.4
5355,1442.0,5.7
5356,272.0,7.3
5357,12.0,4.3
5358,219.0,4.2
5359,225.0,6.7
5360,1471.0,5.5
5361,199.0,6.2
5362,31.0,6.2
5363,299.0,7.0
5364,26.0,2.8
5365,889.0,5.9
5366,607.0,5.6
5367,1635.0,6.7
5368,42.0,6.2
5369,6115.0,6.7
5370,225.0,5.3
5371,1406.0,7.7
5372,4211.0,6.7
5373,1965.0,6.6
5374,2525.0,6.8
5375,2772.0,5.7
5376,588.0,6.4
5377,32.0,6.9
5378,9.0,5.4
5379,894.0,7.0
5380,124.0,6.2
5381,169.0,6.7
5382,3714.0,6.2
5383,18.0,5.9
5384,2824.0,7.2
5385,2413.0,6.7
5386,107.0,5.5
5387,24.0,6.2
5388,6062.0,6.6
5389,185.0,6.2
5390,408.0,4.9
5391,827.0,7.1
5392,3.0,7.3
5393,450.0,6.3
5394,4919.0,7.7
5395,59.0,6.3
5396,7245.0,8.5
5397,9.0,4.8
5398,38.0,5.7
5399,3.0,7.0
5400,399.0,7.7
5401,3649.0,8.3
5402,484.0,3.1
5403,2438.0,8.2
5404,11.0,5.9
5405,1051.0,5.5
5406,30.0,4.3
5407,3522.0,6.6
5408,5156.0,5.9
5409,1691.0,7.4
5410,62.0,5.9
5411,198.0,6.4
5412,18.0,7.4
5413,137.0,5.5
5414,1578.0,6.2
5415,1594.0,6.9
5416,23.0,5.5
5417,1582.0,5.6
5418,62.0,5.2
5419,8.0,5.6
5420,319.0,6.5
5421,1634.0,5.1
5422,2306.0,6.4
5423,1428.0,6.2
5424,647.0,5.7
5425,30.0,5.4
5426,182.0,5.7
5427,42.0,6.9
5428,837.0,6.2
5429,3196.0,7.1
5430,1338.0,5.4
5431,185.0,6.8
5432,877.0,6.3
5433,1260.0,6.7
5434,2249.0,6.6
5435,498.0,6.9
5436,149.0,6.1
5437,167.0,6.0
5438,38.0,4.4
5439,71.0,7.0
5440,148.0,7.0
5441,1291.0,7.0
5442,642.0,5.9
5443,786.0,6.2
5444,588.0,6.4
5445,39.0,5.4
5446,465.0,6.2
5447,70.0,7.0
5448,62.0,5.7
5449,3340.0,6.9
5450,178.0,6.6
5451,58.0,6.4
5452,13.0,4.7
5453,1836.0,5.6
5454,2283.0,6.7
5455,67.0,4.7
5456,34.0,5.9
5457,519.0,5.9
5458,559.0,7.4
5459,104.0,6.5
5460,12.0,6.5
5461,5.0,5.4
5462,6.0,3.8
5463,11900.0,7.4
5464,107.0,7.1
5465,121.0,5.9
5466,389.0,7.5
5467,313.0,4.8
5468,1970.0,5.6
5469,79.0,5.7
5470,6775.0,7.5
5471,5668.0,8.0
5472,276.0,5.9
5473,483.0,7.6
5474,675.0,6.3
5475,154.0,5.8
5476,37.0,5.6
5477,61.0,6.0
5478,1596.0,7.6
5479,1796.0,7.1
5480,182.0,7.1
5481,953.0,6.5
5482,741.0,6.9
5483,463.0,7.1
5484,533.0,5.2
5485,292.0,7.2
5486,2675.0,6.9
5487,7793.0,6.4
5488,143.0,5.3
5489,103.0,5.1
5490,50.0,6.2
5491,2445.0,7.7
5492,1181.0,7.9
5493,454.0,7.1
5494,7.0,4.7
5495,241.0,5.7
5496,2755.0,6.9
5497,195.0,5.1
5498,108.0,6.9
5499,6106.0,6.8
5500,152.0,5.5
5501,220.0,5.8
5502,171.0,6.9
5503,51.0,5.1
5504,1977.0,8.2
5505,246.0,5.7
5506,1016.0,6.5
5507,2402.0,7.3
5508,340.0,6.2
5509,704.0,6.2
5510,1906.0,7.2
5511,159.0,6.2
5512,1221.0,6.3
5513,20.0,4.7
5514,57.0,3.7
5515,14.0,7.2
5516,19.0,8.1
5517,1892.0,6.1
5518,521.0,6.7
5519,2777.0,5.6
5520,5.0,4.9
5521,1263.0,6.6
5522,8.0,5.9
5523,4844.0,7.2
5524,6571.0,7.9
5525,660.0,7.1
5526,255.0,6.4
5527,5.0,7.3
5528,246.0,7.0
5529,31.0,6.6
5530,408.0,5.9
5531,37.0,7.0
5532,167.0,6.4
5533,147.0,6.3
5534,3295.0,6.5
5535,38.0,6.6
5536,80.0,5.6
5537,783.0,7.4
5538,155.0,5.9
5539,2279.0,6.2
5540,971.0,7.3
5541,1149.0,5.3
5542,30.0,7.3
5543,393.0,6.3
5544,1866.0,6.6
5545,2.0,1.8
5546,73.0,5.8
5547,488.0,7.1
5548,67.0,7.2
5549,718.0,4.9
5550,131.0,6.2
5551,571.0,6.6
5552,744.0,6.9
5553,207.0,4.8
5554,322.0,6.6
5555,541.0,6.1
5556,95.0,5.8
5557,99.0,5.9
5558,10967.0,7.4
5559,18.0,5.1
5560,65.0,7.0
5561,90.0,4.8
5562,893.0,6.4
5563,12.0,6.7
5564,87.0,5.2
5565,1727.0,7.8
5566,75.0,6.0
5567,241.0,6.1
5568,779.0,7.4
5569,338.0,6.4
5570,149.0,7.0
5571,427.0,5.9
5572,17.0,5.6
5573,889.0,6.3
5574,136.0,6.0
5575,3603.0,6.3
5576,458.0,6.0
5577,829.0,6.9
5578,409.0,7.3
5579,57.0,6.1
5580,43.0,7.9
5581,535.0,5.3
5582,183.0,5.8
5583,145.0,5.8
5584,63.0,6.0
5585,12.0,6.4
5586,21.0,5.9
5587,67.0,6.1
5588,3352.0,6.1
5589,196.0,5.9
5590,29.0,4.9
5591,1264.0,7.2
5592,8.0,3.6
5593,288.0,6.8
5594,30.0,6.6
5595,3694.0,7.4
5596,1892.0,5.0
5597,43.0,7.3
5598,15.0,3.5
5599,132.0,7.3
5600,81.0,6.6
5601,955.0,6.7
5602,224.0,4.5
5603,12.0,7.3
5604,1471.0,7.3
5605,887.0,6.8
5606,819.0,6.3
5607,797.0,7.1
5608,1698.0,7.6
5609,140.0,6.5
5610,1943.0,6.8
5611,11.0,6.5
5612,6220.0,7.0
5613,6966.0,8.1
5614,76.0,5.2
5615,643.0,6.0
5616,63.0,5.8
5617,1446.0,6.8
5618,831.0,6.1
5619,466.0,5.4
5620,102.0,7.3
5621,194.0,6.2
5622,209.0,6.1
5623,361.0,5.0
5624,3626.0,6.0
5625,18.0,6.3
5626,403.0,6.7
5627,5963.0,7.9
5628,192.0,7.0
5629,2122.0,5.7
5630,201.0,6.2
5631,686.0,5.8
5632,1688.0,7.0
5633,442.0,7.4
5634,134.0,5.7
5635,1598.0,7.1
5636,17.0,5.1
5637,118.0,5.6
5638,931.0,6.2
5639,520.0,6.2
5640,13.0,5.5
5641,977.0,5.5
5642,82.0,6.2
5643,235.0,8.0
5644,10557.0,7.6
5645,224.0,7.3
5646,194.0,6.2
5647,33.0,6.3
5648,602.0,6.2
5649,45.0,6.6
5650,817.0,5.6
5651,210.0,5.5
5652,71.0,6.3
5653,807.0,5.3
5654,532.0,5.9
5655,763.0,7.3
5656,10855.0,7.7
5657,33.0,6.8
5658,212.0,6.8
5659,1820.0,6.1
5660,2822.0,5.7
5661,631.0,8.0
5662,14356.0,7.1
5663,1396.0,7.3
5664,596.0,7.3
5665,1421.0,6.9
5666,77.0,6.1
5667,288.0,6.9
5668,152.0,5.4
5669,300.0,6.0
5670,4329.0,5.3
5671,372.0,6.8
5672,42.0,7.3
5673,8254.0,8.2
5674,557.0,6.3
5675,6.0,3.6
5676,10.0,4.2
5677,1990.0,7.7
5678,2748.0,6.0
5679,14.0,4.4
5680,1108.0,6.6
5681,6779.0,6.6
5682,47.0,5.7
5683,6591.0,6.8
5684,399.0,5.4
5685,44.0,5.7
5686,11.0,5.9
5687,471.0,4.7
5688,164.0,5.8
5689,466.0,6.4
5690,71.0,7.4
5691,7576.0,7.4
5692,12109.0,7.9
5693,1673.0,6.1
5694,342.0,5.5
5695,60.0,6.9
5696,177.0,5.4
5697,7.0,5.7
5698,36.0,7.5
5699,8.0,7.6
5700,1736.0,6.0
5701,77.0,6.7
5702,130.0,6.3
5703,2326.0,6.8
5704,157.0,6.7
5705,110.0,5.7
5706,13.0,6.0
5707,261.0,4.0
5708,4.0,8.3
5709,1166.0,5.9
5710,130.0,6.5
5711,144.0,7.2
5712,1937.0,6.7
5713,137.0,6.5
5714,228.0,7.0
5715,12.0,6.1
5716,44.0,5.5
5717,78.0,6.7
5718,51.0,6.1
5719,334.0,6.4
5720,451.0,6.2
5721,574.0,5.7
5722,226.0,6.8
5723,2114.0,6.2
5724,70.0,5.9
5725,4.0,6.4
5726,642.0,6.1
5727,3392.0,7.1
5728,168.0,6.3
5729,3431.0,7.0
5730,139.0,6.4
5731,10.0,6.2
5732,63.0,6.1
5733,20.0,7.1
5734,680.0,5.5
5735,38.0,6.2
5736,1054.0,7.3
5737,514.0,5.1
5738,547.0,5.8
5739,208.0,6.4
5740,107.0,7.1
5741,380.0,5.3
5742,1010.0,5.3
5743,97.0,5.5
5744,25.0,5.7
5745,129.0,5.9
5746,230.0,7.9
5747,65.0,5.8
5748,736.0,5.5
5749,986.0,6.0
5750,796.0,6.1
5751,1571.0,6.3
5752,22.0,4.9
5753,3439.0,5.9
5754,103.0,6.3
5755,2084.0,6.3
5756,143.0,6.0
5757,55.0,6.8
5758,4.0,6.0
5759,79.0,6.9
5760,360.0,5.5
5761,8.0,5.4
5762,2286.0,6.4
5763,2178.0,6.9
5764,70.0,6.5
5765,258.0,6.1
5766,1942.0,6.9
5767,43.0,5.3
5768,804.0,6.6
5769,4402.0,6.1
5770,47.0,6.7
5771,285.0,5.4
5772,8264.0,8.3
5773,4307.0,6.3
5774,1116.0,6.8
5775,386.0,5.5
5776,327.0,5.5
5777,319.0,4.7
5778,2207.0,7.1
5779,1858.0,5.5
5780,16.0,5.8
5781,1915.0,6.4
5782,849.0,7.3
5783,2991.0,8.0
5784,33.0,6.9
5785,570.0,6.0
5786,387.0,6.4
5787,693.0,6.5
5788,121.0,5.3
5789,434.0,6.7
5790,771.0,5.6
5791,1908.0,6.2
5792,79.0,7.3
5793,143.0,6.2
5794,385.0,6.6
5795,1477.0,6.6
5796,134.0,7.3
5797,222.0,6.0
5798,44.0,5.0
5799,7695.0,8.1
5800,10.0,5.6
5801,119.0,7.5
5802,64.0,7.5
5803,3.0,5.0
5804,6307.0,7.4
5805,303.0,7.0
5806,49.0,5.6
5807,1436.0,7.0
5808,1429.0,7.4
5809,196.0,5.7
5810,11.0,7.0
5811,177.0,6.5
5812,6676.0,7.3
5813,885.0,6.1
5814,101.0,6.0
5815,16.0,6.4
5816,74.0,6.3
5817,159.0,6.5
5818,214.0,5.8
5819,150.0,7.6
5820,364.0,7.4
5821,12.0,5.6
5822,4.0,5.3
5823,539.0,5.5
5824,3843.0,8.1
5825,161.0,6.0
5826,338.0,7.6
5827,48.0,5.4
5828,2038.0,6.7
5829,978.0,5.9
5830,4325.0,7.6
5831,2816.0,6.5
5832,242.0,6.3
5833,113.0,5.8
5834,1000.0,7.1
5835,5.0,6.2
5836,1856.0,6.5
5837,3576.0,7.6
5838,11.0,7.7
5839,3167.0,7.9
5840,15.0,5.8
5841,918.0,6.4
5842,250.0,5.6
5843,351.0,4.3
5844,171.0,6.2
5845,46.0,6.0
5846,31.0,5.4
5847,398.0,6.7
5848,1761.0,6.4
5849,4.0,4.5
5850,731.0,7.9
5851,26.0,6.0
5852,89.0,5.6
5853,195.0,6.9
5854,554.0,5.8
5855,386.0,6.1
5856,1086.0,6.4
5857,12392.0,6.7
5858,47.0,6.5
5859,839.0,6.2
5860,227.0,4.8
5861,130.0,6.1
5862,85.0,6.6
5863,252.0,6.0
5864,4998.0,6.6
5865,60.0,6.9
5866,400.0,7.3
5867,157.0,5.4
5868,450.0,6.7
5869,1059.0,7.3
5870,18.0,6.2
5871,3860.0,8.4
5872,2872.0,6.8
5873,1434.0,6.7
5874,89.0,6.0
5875,373.0,5.1
5876,1113.0,6.5
5877,24.0,5.9
5878,1070.0,6.9
5879,615.0,6.9
5880,1779.0,6.2
5881,1356.0,6.6
5882,2065.0,5.7
5883,180.0,4.0
5884,7670.0,8.2
5885,81.0,7.4
5886,1144.0,6.2
5887,159.0,6.7
5888,43.0,6.4
5889,18.0,6.3
5890,1917.0,7.8
5891,720.0,5.3
5892,335.0,8.0
5893,135.0,6.9
5894,888.0,6.8
5895,305.0,6.4
5896,212.0,5.5
5897,18.0,5.7
5898,1761.0,7.0
5899,42.0,7.5
5900,188.0,6.3
5901,7.0,5.7
5902,982.0,5.3
5903,1149.0,6.9
5904,396.0,6.1
5905,523.0,4.8
5906,1684.0,6.0
5907,89.0,7.7
5908,75.0,5.4
5909,61.0,6.4
5910,984.0,8.3
5911,59.0,7.0
5912,2100.0,4.7
5913,418.0,6.1
5914,218.0,6.7
5915,240.0,5.6
5916,1167.0,6.9
5917,2175.0,7.1
5918,850.0,7.5
5919,1152.0,5.7
5920,46.0,4.4
5921,115.0,6.3
5922,467.0,6.1
5923,299.0,5.9
5924,53.0,6.0
5925,3945.0,6.1
5926,153.0,7.9
5927,7.0,6.4
5928,628.0,4.7
5929,12.0,7.3
5930,2772.0,7.5
5931,300.0,6.6
5932,4.0,2.5
5933,161.0,6.7
5934,2366.0,7.4
5935,1147.0,5.7
5936,499.0,6.9
5937,110.0,6.7
5938,27.0,6.4
5939,1115.0,5.9
5940,852.0,5.8
5941,42.0,2.8
5942,988.0,5.5
5943,143.0,6.4
5944,167.0,6.6
5945,144.0,6.7
5946,144.0,6.8
5947,7.0,4.7
5948,884.0,7.7
5949,519.0,7.2
5950,803.0,6.7
5951,2607.0,6.8
5952,95.0,5.4
5953,10400.0,8.3
5954,1602.0,7.1
5955,101.0,6.3
5956,242.0,5.5
5957,115.0,5.7
5958,1270.0,6.3
5959,55.0,5.6
5960,180.0,6.1
5961,236.0,6.1
5962,6.0,5.5
5963,315.0,5.6
5964,1178.0,7.2
5965,286.0,6.0
5966,270.0,6.1
5967,8955.0,7.4
5968,795.0,4.5
5969,763.0,7.1
5970,172.0,7.1
5971,38.0,6.9
5972,63.0,6.0
5973,2761.0,7.5
5974,40.0,7.0
5975,930.0,6.7
5976,120.0,7.6
5977,38.0,5.3
5978,10004.0,7.8
5979,66.0,6.4
5980,1880.0,6.4
5981,278.0,6.4
5982,3590.0,7.6
5983,17.0,6.5
5984,483.0,5.4
5985,4084.0,6.8
5986,8.0,4.7
5987,37.0,6.0
5988,1380.0,6.4
5989,10.0,7.8
5990,1100.0,6.0
5991,21.0,6.0
5992,633.0,5.6
5993,2072.0,7.7
5994,39.0,7.5
5995,141.0,6.9
5996,528.0,7.5
5997,202.0,6.4
5998,4079.0,6.4
5999,23.0,3.7
6000,850.0,5.5
6001,20.0,5.6
6002,11.0,5.9
6003,3339.0,7.4
6004,2013.0,7.2
6005,13.0,5.5
6006,1591.0,8.0
6007,144.0,7.4
6008,601.0,8.0
6009,3319.0,7.0
6010,252.0,5.7
6011,204.0,4.6
6012,55.0,4.3
6013,846.0,6.5
6014,310.0,4.9
6015,2035.0,6.7
6016,454.0,6.6
6017,12.0,4.0
6018,4876.0,7.9
6019,25.0,6.8
6020,69.0,6.4
6021,196.0,6.2
6022,25.0,7.7
6023,1824.0,6.5
6024,56.0,6.6
6025,232.0,7.5
6026,898.0,5.6
6027,494.0,6.6
6028,1058.0,5.9
6029,39.0,6.1
6030,6745.0,6.5
6031,2866.0,6.2
6032,26.0,5.0
6033,643.0,6.0
6034,20.0,5.6
6035,4772.0,5.8
6036,13.0,6.5
6037,186.0,7.4
6038,1.0,5.0
6039,73.0,6.6
6040,180.0,6.1
6041,2551.0,5.6
6042,1.0,8.0
6043,1461.0,7.6
6044,81.0,4.7
6045,237.0,7.7
6046,6.0,6.9
6047,125.0,5.8
6048,50.0,5.4
6049,55.0,5.9
6050,14.0,5.1
6051,13.0,7.5
6052,566.0,5.7
6053,29.0,7.3
6054,66.0,6.9
6055,45.0,6.1
6056,273.0,5.8
6057,25.0,5.8
6058,72.0,6.1
6059,713.0,6.9
6060,512.0,5.6
6061,3564.0,6.3
6062,511.0,5.5
6063,2350.0,7.2
6064,167.0,6.0
6065,5378.0,8.4
6066,662.0,6.1
6067,3308.0,7.0
6068,2.0,7.0
6069,689.0,6.3
6070,1874.0,7.0
6071,39.0,5.6
6072,2336.0,7.2
6073,890.0,8.2
6074,41.0,4.0
6075,253.0,4.4
6076,1002.0,7.5
6077,92.0,7.2
6078,2734.0,6.5
6079,4898.0,5.4
6080,23.0,5.7
6081,6.0,5.4
6082,215.0,6.9
6083,5950.0,7.2
6084,512.0,7.0
6085,13.0,4.8
6086,62.0,6.1
6087,2002.0,7.4
6088,318.0,7.1
6089,181.0,6.6
6090,3031.0,5.4
6091,36.0,7.3
6092,20.0,7.9
6093,348.0,6.8
6094,1000.0,6.6
6095,1563.0,7.3
6096,1372.0,5.8
6097,103.0,7.0
6098,47.0,5.2
6099,131.0,5.8
6100,154.0,5.4
6101,2597.0,6.9
6102,874.0,6.1
6103,2011.0,7.4
6104,8.0,8.6
6105,34.0,6.3
6106,55.0,6.8
6107,2.0,5.5
6108,60.0,5.5
6109,734.0,7.2
6110,1063.0,5.5
6111,9.0,6.1
6112,10.0,2.7
6113,70.0,5.9
6114,2032.0,7.1
6115,1462.0,5.7
6116,7.0,7.0
6117,171.0,6.8
6118,671.0,6.8
6119,44.0,2.1
6120,315.0,6.3
6121,2.0,7.5
6122,761.0,6.0
6123,3.0,7.0
6124,35.0,4.9
6125,158.0,6.8
6126,207.0,6.5
6127,75.0,6.6
6128,1006.0,5.7
6129,145.0,7.4
6130,45.0,7.6
6131,181.0,7.2
6132,3.0,7.0
6133,300.0,5.9
6134,401.0,5.9
6135,406.0,6.1
6136,11303.0,8.1
6137,177.0,4.7
6138,41.0,7.1
6139,11796.0,5.8
6140,94.0,6.5
6141,483.0,5.6
6142,116.0,7.3
6143,163.0,7.2
6144,60.0,7.0
6145,96.0,4.9
6146,65.0,6.4
6147,266.0,5.1
6148,48.0,5.4
6149,1203.0,5.6
6150,1722.0,5.8
6151,302.0,7.4
6152,18354.0,7.4
6153,50.0,7.1
6154,3.0,4.7
6155,1292.0,6.3
6156,26.0,6.6
6157,1023.0,7.1
6158,574.0,6.7
6159,352.0,4.3
6160,1692.0,7.3
6161,111.0,5.7
6162,363.0,7.1
6163,63.0,7.7
6164,114.0,6.9
6165,292.0,5.4
6166,163.0,7.3
6167,2127.0,7.7
6168,1420.0,7.7
6169,758.0,6.5
6170,39.0,5.6
6171,138.0,7.1
6172,173.0,6.6
6173,718.0,7.3
6174,824.0,5.4
6175,319.0,6.1
6176,2315.0,7.5
6177,1255.0,7.0
6178,34.0,7.0
6179,2920.0,6.8
6180,286.0,7.0
6181,409.0,7.0
6182,4834.0,6.7
6183,263.0,6.3
6184,18226.0,8.2
6185,170.0,5.7
6186,329.0,6.1
6187,119.0,6.9
6188,2588.0,6.8
6189,766.0,5.7
6190,1792.0,6.3
6191,374.0,7.9
6192,260.0,6.1
6193,90.0,6.7
6194,23.0,6.5
6195,7.0,5.8
6196,583.0,8.1
6197,8.0,3.7
6198,1715.0,6.0
6199,13611.0,7.8
6200,3.0,4.3
6201,24.0,6.7
6202,599.0,5.7
6203,9596.0,7.0
6204,243.0,6.5
6205,34.0,5.3
6206,225.0,6.3
6207,556.0,6.3
6208,1167.0,7.8
6209,16.0,6.3
6210,3.0,4.7
6211,2031.0,7.0
6212,43.0,6.3
6213,579.0,6.6
6214,142.0,7.3
6215,1093.0,6.4
6216,344.0,7.3
6217,111.0,7.2
6218,70.0,6.0
6219,249.0,6.6
6220,33.0,7.0
6221,267.0,7.2
6222,175.0,6.9
6223,859.0,6.8
6224,72.0,5.8
6225,1420.0,7.1
6226,187.0,6.3
6227,66.0,6.0
6228,11.0,7.1
6229,24.0,4.7
6230,45.0,6.0
6231,957.0,5.8
6232,16.0,6.9
6233,687.0,6.0
6234,205.0,5.7
6235,522.0,6.7
6236,504.0,6.6
6237,725.0,8.2
6238,261.0,6.4
6239,2503.0,6.3
6240,3865.0,6.7
6241,8.0,3.7
6242,29.0,6.7
6243,144.0,6.6
6244,440.0,5.7
6245,83.0,4.8
6246,12.0,7.7
6247,7473.0,5.7
6248,233.0,7.0
6249,1197.0,7.2
6250,287.0,6.9
6251,142.0,5.1
6252,58.0,5.2
6253,35.0,5.5
6254,673.0,5.9
6255,99.0,6.8
6256,74.0,6.7
6257,494.0,5.3
6258,64.0,7.7
6259,18.0,6.3
6260,188.0,7.0
6261,120.0,5.7
6262,25.0,6.5
6263,911.0,7.5
6264,79.0,6.5
6265,295.0,6.5
6266,305.0,6.1
6267,602.0,6.0
6268,17.0,6.0
6269,2172.0,6.1
6270,1638.0,5.4
6271,6069.0,6.8
6272,21.0,6.8
6273,79.0,7.4
6274,3202.0,6.5
6275,614.0,7.3
6276,135.0,5.2
6277,893.0,6.3
6278,8.0,3.7
6279,232.0,5.1
6280,349.0,6.3
6281,319.0,7.8
6282,4887.0,6.9
6283,764.0,7.6
6284,646.0,6.3
6285,870.0,5.6
6286,75.0,5.4
6287,359.0,6.0
6288,1872.0,7.1
6289,759.0,6.1
6290,12.0,6.3
6291,689.0,6.1
6292,2574.0,7.5
6293,14121.0,8.1
6294,616.0,5.1
6295,1450.0,7.1
6296,119.0,5.9
6297,1185.0,6.5
6298,65.0,5.3
6299,8.0,6.1
6300,190.0,6.1
6301,62.0,5.7
6302,654.0,4.9
6303,321.0,5.5
6304,191.0,7.3
6305,360.0,5.4
6306,584.0,5.0
6307,86.0,7.0
6308,97.0,6.8
6309,144.0,7.8
6310,321.0,5.1
